 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
0;7;121;1160;-108215;56945;-2685;
4;7;121;1160;-108215;56945;-2685;
8;7;121;1160;-108215;56945;-2685;
12;-96;-3;893;-54931;24291;-11840;
16;-96;-3;893;-54931;24291;-11840;
20;-96;-3;893;-29174;10131;-10742;
24;-144;-60;1108;-29174;10131;-10742;
28;-144;-60;1108;-29174;10131;-10742;
32;-135;-82;975;-2868;-3845;-2014;
36;-135;-82;975;-2868;-3845;-2014;
40;-75;53;1056;23864;-17089;4516;
44;-75;53;1056;23864;-17089;4516;
48;-75;53;1056;23864;-17089;4516;
52;-47;100;1013;42663;-28503;3417;
56;-47;100;1013;42663;-28503;3417;
60;35;241;1028;33691;-22888;5371;
64;35;241;1028;33691;-22888;5371;
68;35;241;1028;33691;-22888;5371;
72;45;249;994;11413;-10253;793;
76;45;249;994;11413;-10253;793;
80;14;195;1014;-19531;7751;-671;
84;14;195;1014;-19531;7751;-671;
88;14;195;1014;-19531;7751;-671;
92;-25;126;1029;-35705;17089;-1586;
96;-25;126;1029;-35705;17089;-1586;
100;-70;51;1026;-28686;13305;-3784;
104;-70;51;1026;-28686;13305;-3784;
108;-70;51;1026;-28686;13305;-3784;
112;-77;37;1021;-16418;6530;-1586;
116;-77;37;1021;-16418;6530;-1586;
120;-70;54;1033;-1159;-1953;61;
124;-44;95;1024;11779;-9338;793;
128;-44;95;1024;12817;-9765;1037;
132;-7;155;1018;12817;-9765;1037;
136;-7;155;1018;12817;-9765;1037;
140;-7;155;1018;12817;-9765;1037;
144;-7;155;1018;12817;-9765;1037;
148;-7;155;1018;1647;-3295;244;
152;0;167;1021;1647;-3295;244;
156;0;167;1021;1647;-3295;244;
160;-19;134;1025;-11596;4333;-427;
164;-19;134;1025;-11596;4333;-427;
168;-41;97;1024;-15441;6469;-1037;
172;-41;97;1024;-15441;6469;-1037;
176;-41;97;1024;-15441;6469;-1037;
180;-54;75;1021;-10559;3723;-1037;
184;-46;85;1027;-3112;-305;-366;
188;-46;85;1027;-3112;-305;-366;
192;-46;85;1027;-3112;-305;-366;
196;-46;85;1027;-3112;-305;-366;
200;-32;105;1025;1586;-2868;-61;
204;-32;105;1025;1586;-2868;-61;
208;-21;124;1023;732;-2319;122;
212;-21;124;1023;732;-2319;122;
216;-21;124;1023;732;-2319;122;
220;-22;123;1016;-2746;-366;-183;
224;-22;123;1016;-2746;-366;-183;
228;-30;112;1024;-6347;1892;-305;
232;-30;112;1024;-6347;1892;-305;
236;-30;112;1024;-6347;1892;-305;
240;-36;99;1029;-6958;2441;-305;
244;-42;96;1025;-4882;1220;-305;
248;-42;96;1025;-4882;1220;-305;
252;-42;96;1025;-4882;1220;-305;
256;-42;96;1025;-4882;1220;-305;
260;-39;102;1024;-2868;-61;-244;
264;-39;102;1024;-2868;-61;-244;
268;-34;104;1026;-3051;0;-305;
272;-34;104;1026;-3051;0;-305;
276;-34;104;1026;-4333;793;-305;
280;-35;104;1025;-4333;793;-305;
284;-35;104;1025;-4333;793;-305;
288;-36;100;1023;-5310;1342;-305;
292;-36;100;1023;-5310;1342;-305;
296;-36;100;1023;-4699;1037;-305;
300;-35;96;1025;-4699;1037;-305;
304;-35;100;1021;-3234;305;-305;
308;-35;100;1021;-3234;305;-305;
312;-35;100;1021;-3234;305;-305;
316;-31;105;1026;-2136;-244;-305;
320;-31;105;1026;-2136;-244;-305;
324;-31;105;1026;-2136;-244;-305;
328;-29;108;1025;-2197;-122;-244;
332;-29;108;1025;-2197;-122;-244;
336;-30;106;1022;-3234;488;-305;
340;-30;106;1022;-3234;488;-305;
344;-30;106;1022;-3234;488;-305;
348;-33;100;1026;-3906;1037;-244;
352;-33;100;1026;-3906;1037;-244;
356;-34;96;1027;-3723;915;-305;
360;-34;96;1027;-3723;915;-305;
364;-36;96;1022;-2868;488;-183;
368;-36;96;1022;-2868;488;-183;
372;-36;96;1022;-2868;488;-183;
376;-34;97;1026;-2197;122;-244;
380;-34;97;1026;-2197;122;-244;
384;-34;97;1026;-2197;122;-244;
388;-30;100;1026;-2136;244;-183;
392;-30;100;1026;-2136;244;-183;
396;-33;101;1025;-2502;488;-244;
400;-33;101;1025;-2502;488;-244;
404;-33;101;1025;-2502;488;-244;
408;-34;99;1024;-2746;549;-305;
412;-34;99;1024;-2746;549;-305;
416;-38;98;1022;-2441;366;-244;
420;-38;98;1022;-2441;366;-244;
424;-36;97;1025;-1708;61;-183;
428;-36;97;1025;-1708;61;-183;
432;-36;97;1025;-1708;61;-183;
436;-35;101;1028;-1037;-305;-183;
440;-35;101;1028;-1037;-305;-183;
444;-35;101;1028;-1220;-183;-122;
448;-33;103;1025;-1220;-183;-122;
452;-33;103;1025;-1220;-183;-122;
456;-34;101;1023;-2014;366;-244;
460;-34;101;1023;-2014;366;-244;
464;-34;97;1024;-2746;854;-244;
468;-34;97;1024;-2746;854;-244;
472;-34;97;1024;-2746;854;-244;
476;-34;94;1028;-2685;793;-244;
480;-34;94;1028;-2258;427;-244;
484;-36;92;1027;-2258;427;-244;
488;-36;92;1027;-2258;427;-244;
492;-36;92;1027;-2258;427;-244;
496;-34;95;1025;-1586;61;-183;
500;-34;95;1025;-1586;61;-183;
504;-35;96;1028;-1281;-61;-183;
508;-35;96;1028;-1281;-61;-183;
512;-35;96;1028;-1281;-61;-183;
516;-33;98;1024;-1464;122;-183;
520;-33;98;1024;-1464;122;-183;
524;-34;98;1024;-1586;244;-244;
528;-34;98;1024;-1586;244;-244;
532;-34;98;1024;-1586;244;-244;
536;-34;98;1022;-1708;366;-305;
540;-34;98;1022;-1586;244;-244;
544;-31;98;1026;-1586;244;-244;
548;-31;98;1026;-1586;244;-244;
552;-31;98;1026;-1586;244;-244;
556;-32;98;1027;-1586;244;-183;
560;-32;98;1027;-1586;244;-183;
564;-31;97;1023;-1647;305;-244;
568;-31;97;1023;-1647;305;-244;
572;-31;97;1023;-1770;488;-244;
576;-35;96;1026;-1770;488;-244;
580;-35;96;1026;-1770;488;-244;
584;-37;94;1030;-1892;610;-122;
588;-37;94;1030;-1892;610;-122;
592;-36;93;1027;-1831;549;-244;
596;-36;93;1027;-1831;549;-244;
600;-36;93;1027;-1525;366;-244;
604;-36;95;1027;-1525;366;-244;
608;-36;95;1027;-1525;366;-244;
612;-35;96;1027;-1159;183;-122;
616;-35;96;1027;-1159;183;-122;
620;-35;96;1027;-1159;183;-122;
624;-34;98;1027;-1159;183;-122;
628;-34;98;1027;-1159;183;-122;
632;-32;98;1024;-1342;183;-244;
636;-32;98;1024;-1342;183;-244;
640;-32;98;1024;-1342;183;-244;
644;-32;97;1024;-1525;366;-305;
648;-32;97;1024;-1525;366;-305;
652;-33;96;1026;-1708;427;-183;
656;-33;96;1026;-1708;427;-183;
660;-34;96;1028;-1647;488;-183;
664;-34;96;1028;-1647;488;-183;
668;-34;96;1028;-1647;488;-183;
672;-31;95;1025;-1525;427;-244;
676;-31;95;1025;-1525;427;-244;
680;-31;95;1025;-1525;427;-244;
684;-33;92;1028;-1525;366;-244;
688;-33;92;1028;-1525;366;-244;
692;-33;94;1028;-1403;305;-244;
696;-33;94;1028;-1403;305;-244;
700;-33;94;1028;-1281;305;-244;
704;-35;93;1025;-1281;305;-244;
708;-35;93;1025;-1281;305;-244;
712;-32;91;1025;-1342;366;-244;
716;-32;91;1025;-1342;366;-244;
720;-32;93;1029;-1281;305;-244;
724;-32;93;1029;-1281;305;-244;
728;-32;93;1029;-1281;305;-244;
732;-33;96;1026;-1220;427;-244;
736;-33;96;1026;-1220;427;-244;
740;-33;97;1025;-1525;488;-244;
744;-33;97;1025;-1525;488;-244;
748;-33;97;1025;-1525;488;-244;
752;-35;95;1026;-1708;610;-244;
756;-35;95;1026;-1708;610;-244;
760;-34;93;1026;-1647;610;-244;
764;-34;93;1026;-1647;610;-244;
768;-34;93;1026;-1647;610;-244;
772;-33;97;1027;-1525;549;-183;
776;-33;97;1027;-1525;549;-183;
780;-37;94;1027;-1525;427;-183;
784;-37;94;1027;-1525;427;-183;
788;-36;93;1025;-1586;427;-244;
792;-36;93;1025;-1586;427;-244;
796;-36;93;1025;-1586;427;-244;
800;-35;93;1024;-1647;610;-183;
804;-35;93;1024;-1647;610;-183;
808;-35;93;1024;-1647;610;-183;
812;-35;95;1026;-1586;549;-183;
816;-35;95;1026;-1586;549;-183;
820;-37;95;1027;-1403;488;-244;
824;-37;95;1027;-1403;488;-244;
828;-37;95;1027;-1403;488;-244;
832;-34;95;1025;-1281;305;-183;
836;-34;95;1025;-1281;305;-183;
840;-32;96;1027;-1220;305;-244;
844;-32;96;1027;-1281;305;-305;
848;-32;95;1023;-1281;305;-305;
852;-32;95;1023;-1281;305;-305;
856;-32;95;1023;-1281;305;-305;
860;-31;94;1022;-1342;427;-244;
864;-31;94;1022;-1342;427;-244;
868;-31;94;1022;-1464;488;-244;
872;-33;96;1026;-1464;488;-244;
876;-33;96;1026;-1464;488;-244;
880;-34;93;1024;-1464;610;-183;
884;-34;93;1024;-1464;610;-183;
888;-32;93;1024;-1403;549;-244;
892;-32;93;1024;-1403;549;-244;
896;-32;93;1024;-1403;549;-244;
900;-36;91;1026;-1525;610;-305;
904;-35;93;1026;-1342;549;-244;
908;-35;93;1026;-1342;549;-244;
912;-35;93;1026;-1342;549;-244;
916;-35;93;1026;-1342;549;-244;
920;-35;91;1025;-1220;366;-244;
924;-35;91;1025;-1220;366;-244;
928;-35;94;1025;-1159;366;-244;
932;-35;94;1025;-1159;366;-244;
936;-35;94;1025;-1159;366;-244;
940;-32;93;1027;-1159;366;-183;
944;-32;93;1027;-1159;366;-183;
948;-32;94;1024;-1220;366;-183;
952;-32;94;1024;-1220;366;-183;
956;-32;94;1024;-1220;366;-183;
960;-33;95;1025;-1159;427;-183;
964;-32;96;1028;-1159;427;-122;
968;-32;96;1028;-1159;427;-122;
972;-32;96;1028;-1159;427;-122;
976;-32;96;1028;-1220;427;-305;
980;-34;94;1028;-1220;427;-305;
984;-34;94;1028;-1220;427;-305;
988;-34;91;1027;-1220;488;-305;
992;-34;91;1027;-1220;488;-305;
996;-34;91;1027;-1281;427;-244;
1000;-34;92;1028;-1281;427;-244;
1004;-34;92;1028;-1281;427;-244;
1008;-36;92;1027;-1159;427;-183;
1012;-36;92;1027;-1159;427;-183;
1016;-35;91;1026;-1159;488;-183;
1020;-35;91;1026;-1159;488;-183;
1024;-34;92;1027;-1098;427;-183;
1028;-34;92;1027;-1098;427;-183;
1032;-34;92;1027;-1098;427;-183;
1036;-32;94;1027;-1037;305;-183;
1040;-32;94;1027;-1037;305;-183;
1044;-32;94;1027;-1037;305;-183;
1048;-33;92;1026;-1037;366;-122;
1052;-33;92;1026;-1037;366;-122;
1056;-33;93;1024;-1037;305;-122;
1060;-33;93;1024;-1037;305;-122;
1064;-33;93;1024;-1037;305;-122;
1068;-32;94;1027;-1037;427;-183;
1072;-32;94;1027;-1037;427;-183;
1076;-32;95;1024;-1159;488;-183;
1080;-32;95;1024;-1159;488;-183;
1084;-32;93;1025;-1159;427;-183;
1088;-32;93;1025;-1159;427;-183;
1092;-32;93;1025;-1159;427;-183;
1096;-32;92;1026;-1159;488;-244;
1100;-32;92;1026;-1159;488;-244;
1104;-32;92;1026;-1159;488;-244;
1108;-37;93;1026;-1098;549;-244;
1112;-37;93;1026;-1098;549;-244;
1116;-36;93;1026;-1159;488;-244;
1120;-36;93;1026;-1159;488;-244;
1124;-36;93;1026;-1098;427;-183;
1128;-34;91;1027;-1098;427;-183;
1132;-34;91;1027;-1098;427;-183;
1136;-35;90;1024;-1098;427;-183;
1140;-35;90;1024;-1098;427;-183;
1144;-34;90;1025;-976;366;-122;
1148;-34;90;1025;-976;366;-122;
1152;-34;90;1025;-976;366;-122;
1156;-33;91;1026;-1037;305;-244;
1160;-33;91;1026;-1037;305;-244;
1164;-33;95;1026;-1037;305;-244;
1168;-33;95;1026;-1037;305;-244;
1172;-33;95;1026;-1037;305;-244;
1176;-32;93;1026;-1037;366;-305;
1180;-32;93;1026;-1037;366;-305;
1184;-33;94;1026;-1037;366;-244;
1188;-33;94;1026;-1037;366;-244;
1192;-33;94;1026;-1037;366;-244;
1196;-32;95;1023;-1098;366;-183;
1200;-32;95;1023;-1220;488;-183;
1204;-33;92;1026;-1220;488;-183;
1208;-33;92;1026;-1220;488;-183;
1212;-33;92;1026;-1220;488;-183;
1216;-33;89;1029;-1159;427;-183;
1220;-33;89;1029;-1159;427;-183;
1224;-33;88;1026;-1037;366;-122;
1228;-33;88;1026;-1037;366;-122;
1232;-33;88;1026;-1037;366;-122;
1236;-34;91;1026;-1037;305;-183;
1240;-34;91;1026;-1037;305;-183;
1244;-34;91;1027;-976;427;-122;
1248;-34;91;1027;-976;427;-122;
1252;-34;91;1027;-976;427;-122;
1256;-34;93;1030;-976;427;-244;
1260;-34;93;1030;-1098;366;-244;
1264;-31;95;1026;-1098;366;-244;
1268;-31;95;1026;-1098;366;-244;
1272;-31;95;1026;-976;366;-183;
1276;-31;92;1027;-976;366;-183;
1280;-31;92;1027;-976;366;-183;
1284;-33;93;1028;-976;488;-183;
1288;-33;93;1028;-976;488;-183;
1292;-34;93;1029;-1098;488;-183;
1296;-34;93;1029;-1098;488;-183;
1300;-34;93;1029;-1098;488;-183;
1304;-34;92;1026;-1037;366;-183;
1308;-34;92;1026;-1037;366;-183;
1312;-34;90;1026;-1098;366;-183;
1316;-34;90;1026;-1098;366;-183;
1320;-34;91;1026;-1159;427;-183;
1324;-34;91;1026;-1159;427;-183;
1328;-34;91;1026;-1159;427;-183;
1332;-35;91;1026;-976;427;-244;
1336;-35;91;1026;-976;427;-244;
1340;-35;91;1026;-976;427;-244;
1344;-34;94;1025;-1037;366;-244;
1348;-34;94;1025;-1037;366;-244;
1352;-32;92;1024;-1037;366;-183;
1356;-32;92;1024;-1037;366;-183;
1360;-32;92;1024;-1037;366;-183;
1364;-32;91;1026;-854;366;-244;
1368;-32;91;1026;-854;366;-244;
1372;-34;93;1026;-915;366;-244;
1376;-34;93;1026;-915;366;-244;
1380;-31;94;1027;-976;366;-183;
1384;-31;94;1027;-976;366;-183;
1388;-31;94;1027;-976;366;-183;
1392;-33;94;1027;-915;427;-183;
1396;-33;94;1027;-915;427;-183;
1400;-33;94;1027;-1037;427;-244;
1404;-34;92;1027;-1037;427;-244;
1408;-34;92;1027;-1037;427;-244;
1412;-32;91;1024;-1098;549;-244;
1416;-32;91;1024;-1098;549;-244;
1420;-32;91;1024;-1037;549;-122;
1424;-34;91;1026;-1037;549;-122;
1428;-34;91;1026;-1037;549;-122;
1432;-36;92;1027;-976;488;-244;
1436;-36;92;1027;-976;488;-244;
1440;-35;90;1026;-976;488;-244;
1444;-35;90;1026;-976;488;-244;
1448;-35;90;1026;-854;427;-244;
1452;-36;91;1025;-854;427;-244;
1456;-36;91;1025;-854;427;-244;
1460;-34;89;1027;-854;366;-183;
1464;-34;89;1027;-854;366;-183;
1468;-34;89;1027;-854;366;-183;
1472;-36;91;1028;-976;305;-183;
1476;-36;91;1028;-976;305;-183;
1480;-33;94;1027;-976;366;-183;
1484;-33;94;1027;-976;366;-183;
1488;-33;94;1027;-976;366;-183;
1492;-32;92;1026;-976;366;-183;
1496;-32;92;1026;-976;366;-183;
1500;-33;91;1025;-915;305;-244;
1504;-33;91;1025;-915;305;-244;
1508;-34;92;1027;-976;366;-183;
1512;-34;92;1027;-976;366;-183;
1516;-34;92;1027;-976;366;-183;
1520;-34;91;1026;-976;427;-183;
1524;-34;91;1026;-976;427;-183;
1528;-34;91;1026;-976;427;-183;
1532;-30;91;1025;-1037;488;-244;
1536;-30;91;1025;-1037;488;-244;
1540;-33;91;1024;-976;427;-244;
1544;-33;91;1024;-976;427;-244;
1548;-33;91;1024;-976;366;-183;
1552;-33;91;1026;-976;366;-183;
1556;-33;91;1026;-976;366;-183;
1560;-31;91;1025;-976;427;-122;
1564;-33;90;1026;-976;488;-183;
1568;-33;90;1026;-976;488;-183;
1572;-33;90;1026;-976;488;-183;
1576;-33;90;1026;-976;488;-183;
1580;-33;92;1025;-976;427;-244;
1584;-33;92;1025;-976;427;-244;
1588;-32;90;1024;-1037;427;-305;
1592;-32;90;1024;-1037;427;-305;
1596;-32;90;1024;-1037;427;-305;
1600;-33;93;1026;-976;366;-183;
1604;-33;93;1026;-976;366;-183;
1608;-34;91;1026;-854;366;-244;
1612;-34;91;1026;-854;366;-244;
1616;-34;91;1026;-854;366;-244;
1620;-35;93;1026;-976;488;-183;
1624;-35;90;1026;-1037;488;-244;
1628;-35;90;1026;-1037;488;-244;
1632;-35;90;1026;-1037;488;-244;
1636;-35;90;1026;-1037;488;-244;
1640;-33;90;1028;-1037;427;-183;
1644;-33;90;1028;-1037;427;-183;
1648;-34;94;1029;-976;366;-183;
1652;-34;94;1029;-976;366;-183;
1656;-34;94;1029;-976;366;-183;
1660;-36;92;1026;-976;366;-183;
1664;-36;92;1026;-976;366;-183;
1668;-32;92;1025;-915;366;-183;
1672;-32;92;1025;-915;366;-183;
1676;-32;92;1025;-915;366;-183;
1680;-31;90;1026;-976;366;-122;
1684;-31;92;1027;-915;366;-122;
1688;-31;92;1027;-915;366;-122;
1692;-31;92;1027;-915;366;-122;
1696;-31;92;1027;-793;305;-183;
1700;-31;91;1026;-793;305;-183;
1704;-31;91;1026;-793;305;-183;
1708;-33;92;1025;-915;366;-244;
1712;-33;92;1025;-915;366;-244;
1716;-33;94;1026;-976;366;-244;
1720;-33;94;1026;-976;366;-244;
1724;-33;94;1026;-976;366;-244;
1728;-33;92;1027;-976;366;-305;
1732;-33;92;1027;-976;366;-305;
1736;-34;91;1026;-976;366;-183;
1740;-34;91;1026;-976;366;-183;
1744;-35;92;1027;-1037;427;-244;
1748;-35;92;1027;-1037;427;-244;
1752;-35;92;1027;-1037;427;-244;
1756;-31;90;1027;-915;366;-183;
1760;-31;90;1027;-915;366;-183;
1764;-31;90;1027;-915;366;-183;
1768;-35;90;1029;-915;366;-183;
1772;-35;90;1029;-915;366;-183;
1776;-35;89;1026;-915;427;-244;
1780;-35;89;1026;-915;427;-244;
1784;-35;89;1026;-915;427;-244;
1788;-35;90;1024;-915;427;-183;
1792;-35;90;1024;-915;427;-183;
1796;-35;91;1026;-854;427;-122;
1800;-35;91;1026;-854;427;-122;
1804;-35;91;1027;-915;305;-183;
1808;-35;91;1027;-915;305;-183;
1812;-35;91;1027;-915;305;-183;
1816;-34;94;1027;-976;305;-122;
1820;-34;94;1027;-976;305;-122;
1824;-34;94;1027;-1037;366;-244;
1828;-33;92;1026;-1037;366;-244;
1832;-33;92;1026;-1037;366;-244;
1836;-33;91;1026;-915;366;-183;
1840;-33;91;1026;-915;366;-183;
1844;-33;91;1026;-976;305;-244;
1848;-33;91;1023;-976;305;-244;
1852;-33;91;1023;-976;305;-244;
1856;-32;91;1025;-976;366;-183;
1860;-32;91;1025;-976;366;-183;
1864;-34;92;1026;-854;366;-244;
1868;-34;92;1026;-854;366;-244;
1872;-34;92;1026;-854;366;-244;
1876;-34;91;1026;-915;366;-183;
1880;-34;91;1026;-915;366;-183;
1884;-35;94;1023;-915;366;-244;
1888;-35;94;1023;-915;366;-244;
1892;-35;94;1023;-915;366;-244;
1896;-32;93;1026;-915;488;-183;
1900;-32;93;1026;-915;488;-183;
1904;-33;90;1026;-915;427;-183;
1908;-33;90;1026;-915;427;-183;
1912;-33;90;1026;-915;427;-183;
1916;-30;91;1024;-976;366;-244;
1920;-30;91;1024;-915;427;-183;
1924;-35;91;1024;-915;427;-183;
1928;-35;91;1024;-915;427;-183;
1932;-35;91;1024;-915;427;-183;
1936;-34;92;1025;-915;488;-244;
1940;-34;92;1025;-915;488;-244;
1944;-34;91;1029;-976;427;-305;
1948;-34;91;1029;-976;427;-305;
1952;-34;91;1029;-976;427;-305;
1956;-32;91;1028;-976;488;-244;
1960;-32;91;1028;-976;488;-244;
1964;-35;92;1024;-976;366;-183;
1968;-35;92;1024;-976;366;-183;
1972;-35;92;1024;-976;488;-183;
1976;-37;90;1026;-976;488;-183;
1980;-37;90;1026;-915;427;-244;
1984;-36;91;1026;-915;427;-244;
1988;-36;91;1026;-915;427;-244;
1992;-36;91;1026;-793;366;-244;
1996;-36;91;1025;-793;366;-244;
2000;-36;91;1025;-793;366;-244;
2004;-33;91;1028;-854;366;-244;
2008;-33;91;1028;-854;366;-244;
2012;-32;91;1025;-976;427;-183;
2016;-32;91;1025;-976;427;-183;
2020;-32;91;1025;-976;427;-183;
2024;-32;92;1024;-976;305;-244;
2028;-32;92;1024;-976;305;-244;
2032;-33;92;1027;-976;366;-244;
2036;-33;92;1027;-976;366;-244;
2040;-32;91;1026;-976;366;-244;
2044;-32;91;1026;-976;366;-244;
2048;-32;91;1026;-976;366;-244;
2052;-33;92;1024;-1037;427;-244;
2056;-33;92;1024;-1037;427;-244;
2060;-33;92;1024;-1037;427;-244;
2064;-35;90;1027;-915;488;-183;
2068;-35;90;1027;-915;488;-183;
2072;-35;91;1027;-915;427;-183;
2076;-35;91;1027;-915;427;-183;
2080;-35;91;1027;-915;427;-183;
2084;-34;91;1023;-915;427;-122;
2088;-34;91;1023;-915;427;-122;
2092;-33;91;1028;-915;427;-183;
2096;-33;91;1028;-915;427;-183;
2100;-34;92;1028;-915;427;-244;
2104;-34;92;1028;-915;427;-244;
2108;-34;92;1028;-915;427;-244;
2112;-31;90;1027;-915;427;-122;
2116;-31;90;1027;-915;427;-122;
2120;-31;90;1027;-915;366;-183;
2124;-32;92;1024;-915;366;-183;
2128;-32;92;1024;-915;366;-183;
2132;-36;93;1027;-915;427;-183;
2136;-36;93;1027;-915;427;-183;
2140;-33;91;1027;-915;366;-183;
2144;-33;91;1027;-915;366;-183;
2148;-33;91;1027;-915;366;-183;
2152;-33;94;1025;-915;366;-244;
2156;-33;94;1025;-915;366;-244;
2160;-35;91;1028;-976;427;-244;
2164;-35;91;1028;-976;427;-244;
2168;-35;91;1028;-976;366;-183;
2172;-34;91;1026;-976;366;-183;
2176;-34;91;1026;-976;366;-183;
2180;-34;90;1025;-915;427;-183;
2184;-34;90;1025;-915;427;-183;
2188;-34;90;1025;-915;427;-183;
2192;-32;91;1027;-976;427;-183;
2196;-32;91;1027;-976;427;-183;
2200;-32;91;1029;-976;488;-244;
2204;-32;91;1029;-976;488;-244;
2208;-32;91;1029;-976;488;-244;
2212;-34;88;1027;-915;366;-183;
2216;-34;88;1027;-915;366;-183;
2220;-35;92;1026;-854;427;-366;
2224;-35;92;1026;-854;427;-366;
2228;-35;93;1027;-915;427;-305;
2232;-35;93;1027;-915;427;-305;
2236;-35;93;1027;-915;427;-305;
2240;-35;91;1026;-976;366;-183;
2244;-35;91;1026;-976;366;-183;
2248;-35;91;1026;-976;366;-183;
2252;-34;90;1023;-976;366;-183;
2256;-34;90;1023;-976;366;-183;
2260;-33;91;1024;-915;427;-244;
2264;-33;91;1024;-915;427;-244;
2268;-33;91;1024;-976;427;-244;
2272;-34;92;1027;-976;427;-244;
2276;-34;92;1027;-976;427;-244;
2280;-35;91;1027;-915;427;-183;
2284;-33;93;1023;-976;488;-183;
2288;-33;93;1023;-976;488;-183;
2292;-33;93;1023;-976;488;-183;
2296;-33;93;1023;-976;488;-183;
2300;-34;93;1024;-1037;488;-183;
2304;-34;93;1024;-1037;488;-183;
2308;-34;91;1024;-976;427;-244;
2312;-34;91;1024;-976;427;-244;
2316;-34;91;1024;-976;427;-244;
2320;-33;92;1027;-854;366;-305;
2324;-33;92;1027;-854;366;-305;
2328;-33;92;1026;-854;305;-244;
2332;-33;92;1026;-854;305;-244;
2336;-33;92;1026;-854;305;-244;
2340;-33;93;1025;-915;366;-244;
2344;-31;92;1029;-976;427;-244;
2348;-31;92;1029;-976;427;-244;
2352;-31;92;1029;-976;427;-244;
2356;-31;92;1029;-976;427;-244;
2360;-31;91;1026;-915;366;-244;
2364;-31;91;1026;-915;366;-244;
2368;-33;91;1028;-915;305;-183;
2372;-33;91;1028;-915;305;-183;
2376;-33;91;1028;-915;305;-183;
2380;-31;90;1024;-793;488;-244;
2384;-31;90;1024;-793;488;-244;
2388;-33;90;1026;-915;488;-183;
2392;-33;90;1026;-915;488;-183;
2396;-33;90;1026;-915;488;-244;
2400;-34;92;1029;-915;488;-244;
2404;-32;91;1026;-915;488;-305;
2408;-32;91;1026;-915;488;-305;
2412;-32;91;1026;-915;488;-305;
2416;-32;91;1026;-915;427;-244;
2420;-32;89;1025;-915;427;-244;
2424;-32;89;1025;-915;427;-244;
2428;-33;92;1027;-793;427;-183;
2432;-33;92;1027;-793;427;-183;
2436;-34;91;1027;-915;366;-244;
2440;-34;91;1027;-915;366;-244;
2444;-34;91;1027;-915;366;-244;
2448;-34;92;1026;-854;427;-244;
2452;-34;92;1026;-854;427;-244;
2456;-34;90;1026;-854;488;-244;
2460;-34;90;1026;-854;488;-244;
2464;-32;88;1025;-976;427;-244;
2468;-32;88;1025;-976;427;-244;
2472;-32;88;1025;-976;427;-244;
2476;-34;90;1028;-915;427;-244;
2480;-34;90;1028;-915;427;-244;
2484;-34;90;1028;-915;427;-244;
2488;-34;90;1027;-854;366;-244;
2492;-34;90;1027;-854;366;-244;
2496;-34;92;1026;-854;366;-183;
2500;-34;92;1026;-854;366;-183;
2504;-34;92;1026;-854;366;-183;
2508;-35;92;1025;-915;427;-122;
2512;-35;92;1025;-915;427;-122;
2516;-34;92;1024;-854;366;-183;
2520;-34;92;1024;-854;366;-183;
2524;-34;91;1027;-976;366;-244;
2528;-34;91;1027;-976;366;-244;
2532;-34;91;1027;-976;366;-244;
2536;-32;90;1028;-976;427;-183;
2540;-32;90;1028;-976;427;-183;
2544;-32;90;1028;-915;427;-244;
2548;-32;90;1026;-915;427;-244;
2552;-32;90;1026;-915;427;-244;
2556;-32;92;1022;-854;366;-244;
2560;-32;92;1022;-854;366;-244;
2564;-32;91;1026;-854;366;-305;
2568;-32;91;1026;-854;366;-305;
2572;-32;91;1026;-854;366;-305;
2576;-32;89;1026;-915;488;-305;
2580;-32;89;1026;-976;488;-244;
2584;-34;90;1025;-976;488;-244;
2588;-34;90;1025;-976;488;-244;
2592;-34;90;1025;-976;488;-244;
2596;-33;89;1026;-915;427;-244;
2600;-33;89;1026;-915;427;-244;
2604;-33;91;1026;-854;366;-244;
2608;-33;91;1026;-854;366;-244;
2612;-33;91;1026;-854;366;-244;
2616;-32;90;1025;-915;488;-183;
2620;-32;90;1025;-915;488;-183;
2624;-35;89;1026;-854;488;-244;
2628;-35;89;1026;-854;488;-244;
2632;-35;89;1026;-854;488;-244;
2636;-36;91;1029;-976;427;-183;
2640;-36;91;1029;-854;366;-183;
2644;-34;91;1025;-854;366;-183;
2648;-34;91;1025;-854;366;-183;
2652;-34;91;1025;-854;366;-183;
2656;-35;91;1027;-793;366;-244;
2660;-35;91;1027;-793;366;-244;
2664;-37;91;1026;-915;427;-305;
2668;-37;91;1026;-915;427;-305;
2672;-37;91;1026;-854;427;-244;
2676;-36;91;1027;-854;427;-244;
2680;-36;91;1027;-854;427;-244;
2684;-33;90;1027;-915;427;-244;
2688;-33;90;1027;-915;427;-244;
2692;-33;90;1027;-915;427;-305;
2696;-31;91;1028;-915;427;-305;
2700;-31;91;1028;-854;427;-244;
2704;-30;92;1027;-854;427;-244;
2708;-30;92;1027;-854;427;-244;
2712;-34;90;1024;-976;427;-305;
2716;-34;90;1024;-976;427;-305;
2720;-34;90;1024;-976;427;-305;
2724;-32;91;1024;-915;427;-244;
2728;-32;91;1024;-915;427;-244;
2732;-33;90;1025;-915;427;-122;
2736;-33;90;1025;-915;427;-122;
